39.13,3.82793678108717,46.45,5.380288096375509
31.31,2.872960145912226,53.44,5.3503644735662625
39.49,3.327145924061642,48.8,4.230839160261236
34.29,3.6532040731390847,52.15,5.8657906542937575
31.41,2.538089832925541,55.19,7.748154619004451
29.81,2.7007221256545444,58.26,5.328451932784981
28.36,2.170345594600086,62.49,5.1623541141614835
27.55,2.1041625412500813,67.67,5.922930018158243
26.45,1.9918584287042091,68.56,5.2503714154333885
25.81,1.6774683305505351,76.35,5.326114906758959
25.48,1.4455448799674122,79.03,4.70415773545063
24.95,1.8834808201837363,82.58,6.5378589767599005
24.65,1.8020821290940099,92.25,6.898369372540151
24.38,1.765106229097841,93.06,7.101858911580825
23.95,1.4654350889752845,94.88,6.272607113473631
23.98,1.5230233090796739,102.34,6.764939024115442
23.64,1.6463292501805342,107.11,7.289574747541862
23.4,1.489966442575134,116.0,7.161005515987263
23.35,1.5321553446044562,117.31,8.034544168775227
22.97,1.3961017154921056,118.82,7.070190945087694
22.85,1.2599603168354154,121.28,6.4328531772456925
22.79,1.437323902257247,129.76,7.890652697971188
22.53,1.2605950975630518,132.66,7.795152339755779
22.7,1.5198684153570665,139.75,9.376966460428447
22.23,1.325556486914081,139.54,8.492844046607708
22.41,1.2968808734806754,150.9,8.592438536294573
22.11,1.3630480549122252,151.59,9.703705477805888
22.14,1.3116401945655676,163.87,9.920337695864996
21.83,1.4146024176424976,164.43,10.570009460733704
22.05,1.2835497652993437,168.5,9.610931276416453
21.74,1.3610290224679267,170.58,10.950963427936376
21.9,1.2124355652982142,175.21,9.774758309032507
21.73,1.239798370703882,178.38,9.819144565592259
21.42,1.2180311982868088,181.34,10.273480422914135
21.59,1.2417326604386307,187.87,10.488712981104973
21.38,1.2391932859727735,195.33,11.559459329916777
21.39,1.2719669807035086,197.12,11.399368403556398
21.54,1.1867602959317436,204.86,11.326976648691389
21.44,1.2273548794053006,207.81,11.659069431133858
21.04,1.1482160075525858,215.52,11.787688492660468
21.14,1.3492219980418345,217.04,13.608027042889061
21.12,1.1513470371699401,217.01,11.430218720566986
21.04,1.1482160075525858,224.29,12.026050889631225
21.01,0.9949371839468057,226.96,10.613123951033456
20.95,1.2599603168354152,233.22,13.994698996405745
21.05,0.9937303457175896,237.98,11.435016397014916
20.92,1.1016351483136329,243.44,12.487049291165627
20.82,1.1864231959971112,245.62,13.93971305300077
20.88,1.0796295661012625,250.11,12.469879710726964
20.73,1.0569295151522642,255.77,12.854458370542105
20.8,1.104536101718726,259.52,13.62973220573317
20.87,1.1887388274974449,265.23,14.864625794146317
20.81,1.0834666584625483,270.71,13.864555528396862
20.6,1.2961481396815724,271.28,16.86895373163374
20.81,0.9766780431646859,280.62,12.890135763443299
20.6,1.1135528725660044,283.87,15.214240040172891
20.47,1.144159079848602,285.73,15.65238320512247
20.52,1.0906878563548785,294.34,15.533331902718102
20.57,1.11584049039278,308.44,16.606215703765862
20.6,1.0677078252031311,309.96,16.1213647065005
20.46,1.06226173799116,307.69,15.913952997291402
20.42,1.011731189595339,307.32,15.061792721983661
20.33,1.039759587597056,312.0,15.762613996415697
20.51,1.0246462804304712,316.51,15.550237940301749
20.13,1.0738249391777042,315.87,16.285364595243177
20.29,1.0610843510296435,322.07,16.62423231310246
20.25,1.0523782589924593,327.35,16.504166140705202
20.37,1.0262066068779716,333.58,16.14260202074003
20.07,0.951367436903324,333.84,15.686758747427717
20.06,1.102905254316979,337.05,18.404007715712357
20.34,0.8742997197757757,346.58,14.87224260157156
20.31,0.9969453345093702,351.38,16.917316572080807
20.1,1.1357816691600546,352.24,18.9942728210374
20.16,0.9871170143402453,357.35,17.07710455551526
20.23,0.9985489472229191,364.77,17.568070468893275
20.06,0.9779570542718123,368.63,17.40784593222263
20.08,1.0166612021711068,370.59,18.40331220188366
20.03,1.1086478250553689,372.72,20.56068092257647
20.17,1.1493911431710266,381.34,21.321453984191603
20.0,1.1575836902790226,385.66,21.753721520696175
20.02,1.0486181383134663,386.82,19.850632231745163
20.14,1.000199980003999,395.51,19.272516701251032
20.11,0.9475758544834288,398.43,18.44302307106945
20.02,0.9484724561103501,401.1,18.743265457224897
19.87,0.9965440281292142,403.57,19.811741468129448
19.86,0.9593747964169166,407.15,19.17517926904466
19.84,1.2705904139414872,411.63,25.733890106239286
19.97,0.9429209935090002,423.85,19.918019479857932
19.86,1.0101485039339513,427.81,22.840181698051353
19.87,0.9017205775626949,431.56,19.621579956772084
19.77,1.0474254150057656,432.78,22.664324388783356
19.92,1.0166612021711068,449.4,26.736491916479995
19.7,1.004987562112089,450.72,24.544278355657557
