79.62,13.715524051234791,94.96,16.928626642465716
46.3,5.472659317004851,56.76,8.069845103841834
39.98,4.249658809834032,50.35,6.132495413777331
35.98,4.424884179275204,44.66,5.7536423246496655
34.86,3.914128255435685,43.3,5.461684721768549
32.98,3.526981712456134,41.21,5.076012214327306
31.59,3.006975224374155,39.33,4.996108485611577
31.02,3.292354780396548,41.5,5.783597496368502
29.86,3.3466998670331938,38.5,5.654201977290871
30.34,3.0829206931090525,38.3,4.468780594300866
30.03,3.3954528416692815,37.92,4.616665463297076
31.33,4.173859125557546,39.64,5.932149694672245
29.08,3.3035738223929547,36.91,4.565292980740667
31.25,4.174625731727336,38.64,5.4872944152833645
29.42,3.6801630398665757,38.0,5.739337940912697
32.2,4.019950248448356,40.85,6.063621030374507
30.87,3.4428331356602233,38.2,4.860041152089146
29.18,3.2844482032755518,37.19,5.866336164932931
28.61,3.701067413598407,35.23,5.449504564637047
31.74,3.6044971910101413,40.02,5.989958263627552
31.43,4.020584534616826,38.23,5.719886362507563
30.52,4.006195202433352,37.24,5.744771535927256
29.21,3.317514129585585,35.62,4.586458328601711
28.09,3.2560558963261057,35.13,6.055831899912678
33.35,3.8036166999317897,43.13,6.650796944727752
33.18,5.022708432708393,40.66,6.7278822819665915
32.23,4.146938629881084,39.19,5.281467599067517
32.19,5.166613978225971,39.3,6.603786792439623
30.91,3.6608605545691035,38.92,5.606567577404199
29.84,4.0117826461561945,36.48,5.419372657420784
28.93,3.2132693631253515,37.95,6.626273462512697
27.91,3.3349512740068628,34.49,5.080344476509443
36.56,5.566542912796056,45.37,7.202298244310631
35.88,4.79432998447124,44.17,6.589468870857499
35.45,4.594289934255347,43.83,6.257883028628771
34.91,4.785592962214818,42.81,6.042673249481557
34.1,3.8196858509568554,42.2,6.028266749240614
33.68,3.797051487667767,41.14,5.209644901526398
32.81,4.080919014143751,40.2,5.3777318638995
33.03,4.191551025575139,41.27,6.1625562877753906
32.59,4.714011030958668,40.29,6.323440519211041
31.62,3.673635801219277,40.68,5.209376162267417
30.89,3.687533050699343,39.58,5.43540246899896
29.85,3.7559952076646734,37.91,5.110958814156107
30.73,4.066583332479491,37.2,5.184592558726288
29.3,4.12189276910499,35.49,5.668324267365091
28.57,3.0992095766501495,36.04,4.272984905192154
28.94,4.23985848820453,36.0,5.504543577809154
28.57,3.9351111801320178,35.6,5.425863986500215
